source_file,source_sheet,invoice_no,date,client_name,address,sku,qty,unit_price,subtotal,tax,total,sector,company_name,brand_names,column1,column2,column3,column4,column5,email,phone,contact_person,website,fax,company,segment,activity,name_title_of_contact_person,email_address,nan,collaboration_human_resource,addrress,tel,mobile_number,remarks,source,business_name,phone_number,contact_detail,email_adress,company_information,follow_up,name_of_company,contact_no,candidates,category,number_977,passport_validation,selection,turnover,contact_number,number,called_for_expatriate,cbris_turnover,emails,names_assistant_administrative,age,employed_not_employed,qualifications,salary_expectation,availability,,contact,companies,contact_person_remarks,names_of_clinics,follow_up_by_arzina,follow_up_eoy_yaseerah_17_09_2024,call_done_fatima_zahra,follow_up_on_mails,follow_up_1,follow_up_2,follow_up_deepsha_09_10_24,talked_to,talked_to_2024,follow_up_by_deepsha,prospect_bt_deepsha,9,name_of_supermarket,contact_details,1st_follow_up_10_08_23,2nd_follow_up_30_07_2024_by_victoria,follow_up_by_victoria,add,email_add,1st_follow_up,2nd_follow_up,names_of_agents,contacted_on_whatsapp,name_of_agents,3rd_follow_up_made_by_victoria,talk_to,follow_up_by_victoria_07_08_24,follow_up_yaseerah_eoy_16_09,applicant_name,add_2,follow_up_july_2024,follow_up_by_arzina_21_08_2024,follow_up_by_ruhainah_09_05_2025,status,21_07_2023,24_07_2023,31_07_2023,2023_01_08_00_00_00,2023_04_08_00_00_00,2023_07_08_00_00_00,17_08_2023,21_08_2023,22_08_2023,14_05_2024,follow_up_by_victoria_14_08_2024,date_02_09_24_hitisha,follow_up_july_august_2024_by_nuzhah,follow_up_september_2024_by_09_09_2024_yaseerah,follow_up_august_2024_by_nuzhah,eoy_yaseerah_17_09_2024,01_08_2024_arzinah,follow_up_eoy_yaseerah_16_09_2024_17_09_24,follow_up_end_of_year_yaseerah_19_09,agency_name_nepal,follow_up_17_09_2024_yaseerah_end_of_year,person,mail,report_call_for_end_of_year_party,11_6_2023zakia,date_02_09_24_deepsha,updated_email,follow_up_by_nuzhah,follow_up_yaseerah_20_09_24,remarks_10_09_2024_yaseerah,call_remarks_12_09_2024_yaseerah,remarks_called_made_by_victoria_on_02_10_2024,follow_up_on_client_by_victoria_on_04_02_24,remarks_10_09_2024_12_09_2024_yaseerah,remarks_04_10_yaseerah,remark_deepsha_08_10_24,spoke_to,remarks_yaseerah_07_10,name_of_companies,adress,30_09,remarks_yaseerah,follow_up_no_answer_calls_01_10,priority,degree,telephone_number,scheduled_time_for_interview
updated- database.ods,Manufacturing_,,,Liquid Rock Ltd,Labourdonais Village Mapou,,,,,,0.0,,,,,,,,,,,,,,,,,,gerhardv@liquidrock.net,hung up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500 6343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unreachable,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Quiver Ltd,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Acromet Asia,Not In Mauritius,,,,,,0.0,,,,,,,,,,,,,,,,,,Not in Mauritius,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Alchemy Boulders PVT Ltd,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Ally Weerasinghe Pvt Ltd,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Aruna Group,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Asoka Glass & Mirror S3 Pvt Ltd,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Blue Bay Mineral International Pvt Ltd,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Bogala Graphite Lanka Plc,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Built Elemen Limited,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,CBL Natural Foods PVT Ltd,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Ceylon Polymer PVT Ltd,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,basic metals & Manufacturing,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Cuisine Integrale Ltd,Vacoas-Phoenix,,,,,,0.0,,,,,,,,,,,,,,,,,,administration@cuisineintegrale.com,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698 1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mrs meenakshi - email sent,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Production Menuiseries Industrielle ltee,"Rue des oursins, Baie du Tombeau",,,,,,0.0,,,,,,,,,,,,,,,,,,nabeel.pmi@myt.mu,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247 4402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,juliette.goester@pmi-alu.com-anshina- email sent,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Aqualia ltd,Double,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Kosi Meubles Ltee,Industrial Zone Coromandel,,,,,,0.0,,,,,,,,,,,,,,,,,,info@kosi.mu,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233 2968/69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faiyaz.nazmul@kosi.mu - email sent,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Joinery and Metal Distribution International Ltd,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Aluchic ltee,Old Railway Road PAILLE,,,,,,0.0,,,,,,,,,,,,,,,,,,info@aluchic.com,not interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660 0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Compal Precision Module China Holdings Ltd,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,CMT Spinning Mills Ltd,Industrial Estate Phoenix,,,,,,0.0,,,,,,,,,,,,,,,,,,info@cmt.mu,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 8888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hradmin@hq.cmt.mu - mr akash- email sent,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Consolidated Fabrics Ltd,"Royal Road, Triolet",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204 1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Golden Agri-Resources ltd,Edith Cavell Street Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,investor@goldenagri.com.sg,still no answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202 3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No answer,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Esquel Ltd,Beau Bassin,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401 9850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Gret Investment,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,TNY Ltd,"Trou Aux Biches , Plamplemouss",,,,,,0.0,,,,,,,,,,,,,,,,,,-,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265 7215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No answer,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Minerals Import and Export Ltd,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Abana,"Corporate Office, Goodlands",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282 1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,call tomorrow,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,AJM Manufacturing Ltd,"Alfred Celestin, Port Louis",,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651 6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hr@phydra.mu - jean mark- email sent,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Apave Indian Ocean,Vacoas-Phoenix,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489 8250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,willl call back,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Arkein International Ltd,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Blue Zone Ltd,Industrial Zone- Bambous,,,,,,0.0,,,,,,,,,,,,,,,,,,admin@bluezone.mu,unreachable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286 8998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unreachable,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Blychem,Riche Terre,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,dkistnen@iblengineering.com  email sent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203 9350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Cap Kali Ltd,Charles Dickens St Goodlands,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,unreachable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282 1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unreachable,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Castle & Wolf International Ltd,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,naomi@orange.mu/ castlew@intnet.mu,still no answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454 0494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No answer,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Cernol,petit Riviere,,,,,,0.0,,,,,,,,,,,,,,,,,,info@cernol.com,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206 1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Already Called,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Cleyyo,Les Pailles,,,,,,0.0,,,,,,,,,,,,,,,,,,jane.jain@hotmail.com,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5254 8745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,to confirm number,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Climatize Ltd,"SSR Lane, Mare Tabac",,,,,,0.0,,,,,,,,,,,,,,,,,,sales@climatizeltd.com,still no answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5257 2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No answer,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Creativecollars,Vacoas-phoenix,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,57719333- no answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697 4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No answer,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Dakri Cartons,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233 5880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@dakricartons.com- mrs elody -email sent,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Dk Repair Services Ltd,Robert Kennedy Street,,,,,,0.0,,,,,,,,,,,,,,,,,,reunion island -,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Electrical & Control Specialist Ltd,Mon Loisir Industrial Zone,,,,,,0.0,,,,,,,,,,,,,,,,,,ecs@ecs.mu,unreachable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217 0480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unreachable,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,GS Steel Ltd,pamplemousses,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243 9242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not interested,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Inspexa Ltd,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,admin@inspexa.mu,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660 4545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,admin@prodesign.mu - mrs stephie,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,JJC MinPro International,Remy Ollier Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,info@jjc-minpro.com,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,JUA,Ebene,,,,,,0.0,,,,,,,,,,,,,,,,,,--,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Joonas Industries Ltd,Velore Street Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,info@joonasindustries.com,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217 1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO eoy- no interested,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Kat Sapphires Ltd,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Lcm Ltd,Riche Terre,,,,,,0.0,,,,,,,,,,,,,,,,,,management@lcm-mu.com,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248 0026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not interested,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Maxworks Ltd,Montebello,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208 6463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not interested,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,MCL Ltd,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Mecom,GRNW,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208 4873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dborneuf@mecom.mu- email sent,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Motorex Ltd,Pailes Road GRNW,,,,,,0.0,,,,,,,,,,,,,,,,,,sales@motorex.mu,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214 2717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not interested,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,OML Ltd,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213 5086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not interested,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Orezone Drilling,Ebene,,,,,,0.0,,,,,,,,,,,,,,,,,,info@orezonedrilling.com,unreachable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463 0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unreachable,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Reagent Solution,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,State Trading,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Texpull,Mare D'Albert,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627 2137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,admin@texpull.com-yatish- end of year,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,The Vuna Group,Ebene,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454 2860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,team@lombardservices.com mrs sarjona-nooreena email sent,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,X-glo,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,manufacture of cutlery,nan,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Ecolife,Online shop,,,,,,0.0,,,,,,,,,,,,,,,,,,sales@ecolifeltd.com,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5724 7289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Small Business,nan,,,,,,,,,,,
updated- database.ods,Manufacturing_,,,Adapro,"Highland Rose, Valentina",,,,,,0.0,,,,,,,,,,,,,,,,,,info.adapro@myt.mu,unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686 4810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable,nan,,,,,,,,,,,
